Application_ID,Companies,Job_Title,Educational Degree,Location,Experience_Years,Number of Skills,Source of Application,Application_Received,Last_Updated,Salary,Applicant Selected
APP1000457,TCS,Software Developer,B.Tech,Mumbai,5,4,Naukri,2024-01-09 21:29:34,2024-03-29 02:25:24,1198000,1
APP1000053,Amazon,Backend Engineer,M.Tech,Delhi NCR,4,2,Company Website,2024-03-13 16:51:08,2024-03-17 00:25:24,1607000,0
APP1000307,Ola,Backend Engineer,B.Tech,Mumbai,5,6,Company Website,2025-02-26 10:53:51,2025-03-20 19:01:59,1248000,1
APP1001172,Google,ML Engineer,PhD,Chandigarh,7,6,Employee Referral,2025-01-13 16:54:17,2025-01-14 06:06:19,2037000,1
APP1001299,Ola,Software Developer,B.Tech,Lucknow,6,2,Employee Referral,2024-05-02 03:32:27,2024-05-13 07:46:20,1183000,0
APP1000064,HCL,Software Developer,B.Tech,Jaipur,10,5,Employee Referral,2024-12-14 06:09:41,2025-02-20 23:36:17,1409000,1
APP1000270,TCS,Data Analyst,BCA,Kolkata,2,5,Job Fair,2025-02-01 11:59:19,2025-02-03 03:45:52,838000,0
APP1001458,StartUpX,Backend Engineer,MCA,Chandigarh,6,6,Company Website,2025-01-21 00:33:41,2025-03-23 03:44:48,1197000,1
APP1000031,StartUpX,Software Developer,MCA,Ahmedabad,2,6,LinkedIn,2024-02-24 14:05:51,2024-03-29 00:20:49,1004000,1
APP1001293,Tech Mahindra,Software Developer,B.Tech,Kolkata,8,5,Naukri,2025-08-11 04:54:14,2025-09-10 11:59:26,1275000,1
APP1000449,Wipro,Software Developer,MCA,Mumbai,6,2,LinkedIn,2025-03-07 07:15:55,2025-05-19 18:35:18,1294000,1
APP1001306,Adobe,ML Engineer,M.Tech,Lucknow,7,6,LinkedIn,2024-05-05 22:36:37,2024-07-09 10:43:22,1877000,1
APP1000849,HealthTechY,Software Developer,B.Tech,Bangalore,10,4,Company Website,2024-06-13 19:10:45,2024-07-21 07:46:42,1182000,1
APP1001485,Deloitte,Chartered Accountant,Chartered Accountant,Jaipur,3,2,LinkedIn,2024-02-03 01:24:35,2024-04-10 09:38:47,1352000,0
APP1000883,Flipkart,Backend Engineer,B.Tech,Kolkata,5,6,Company Website,2025-01-26 07:13:09,2025-03-05 04:11:44,1247000,1
APP1000733,HealthTechY,Data Scientist,PhD,Lucknow,5,5,Naukri,2024-08-12 19:12:16,2024-09-05 09:38:39,1471000,1
APP1001405,StartUpX,Software Developer,B.Tech,Chennai,3,5,Naukri,2024-05-06 22:06:30,2024-06-25 08:29:55,944000,1
APP1001287,Deloitte,Chartered Accountant,Chartered Accountant,Mumbai,2,5,Employee Referral,2025-05-07 21:13:58,2025-07-02 16:53:33,1356000,1
APP1000159,Ola,Backend Engineer,B.Tech,Jaipur,5,2,LinkedIn,2024-06-26 04:46:30,2024-08-07 21:14:11,1132000,0
APP1000192,Adobe,Frontend Developer,B.Tech,Ahmedabad,7,5,LinkedIn,2025-02-24 02:03:50,2025-04-26 22:29:04,1492000,1
APP1000609,Infosys,Software Developer,B.Tech,Chandigarh,0,4,Employee Referral,2025-07-23 07:05:39,2025-08-05 10:35:30,990000,0
APP1001079,TCS,Web Developer,BCA,Chandigarh,4,6,LinkedIn,2024-02-14 20:10:54,2024-03-28 15:50:36,1040000,1
APP1000472,Microsoft,Backend Engineer,MCA,Kolkata,3,6,Employee Referral,2025-03-09 20:45:23,2025-06-01 06:36:03,1522000,1
APP1000451,Adobe,Software Developer,B.Tech,Jaipur,7,5,Indeed,2024-11-02 05:05:21,2024-11-23 19:23:42,1521000,1
APP1000820,Deloitte,Chartered Accountant,Chartered Accountant,Ahmedabad,6,4,Employee Referral,2024-01-28 07:06:09,2024-02-11 19:56:43,1494000,1
APP1000002,Cognizant,Software Developer,MCA,Hyderabad,3,3,Naukri,2025-08-22 06:12:25,2025-09-06 23:59:15,1232000,0
APP1001280,Deloitte,Business Analyst,MBA,Chennai,4,6,Employee Referral,2025-05-17 01:24:27,2025-08-07 12:17:45,1241000,1
APP1000554,Microsoft,Software Developer,M.Tech,Pune,1,4,Employee Referral,2025-07-19 05:24:19,2025-07-27 09:01:09,1480000,0
APP1001178,Deloitte,Business Analyst,MCA,Chandigarh,3,2,LinkedIn,2024-06-22 10:35:33,2024-07-16 22:25:33,1169000,0
APP1000282,HealthTechY,Software Developer,M.Tech,Mumbai,7,5,LinkedIn,2024-03-17 08:16:16,2024-04-07 15:51:29,1221000,1
APP1001190,Ola,Backend Engineer,B.Tech,Kolkata,5,6,Indeed,2025-05-30 07:17:47,2025-06-28 07:56:09,1179000,1
APP1000667,Amazon,Software Developer,B.Tech,Pune,6,4,Naukri,2024-07-09 18:53:17,2024-07-21 23:22:40,1506000,0
APP1000859,Google,ML Engineer,B.Tech,Hyderabad,4,3,LinkedIn,2025-05-23 15:08:57,2025-05-31 01:44:15,1539000,0
APP1000650,Cognizant,Software Developer,MCA,Delhi NCR,6,3,Job Fair,2025-06-29 02:30:41,2025-06-30 13:38:33,1302000,0
APP1000713,Deloitte,Business Analyst,B.Tech,Delhi NCR,2,2,LinkedIn,2025-09-06 09:57:07,2025-09-10 11:59:26,945000,0
APP1001124,Google,ML Engineer,PhD,Chandigarh,8,6,Employee Referral,2024-08-03 02:26:23,2024-10-02 12:32:53,2020000,1
APP1000348,Cognizant,Data Analyst,B.Tech,Lucknow,6,6,Company Website,2025-01-13 08:25:45,2025-03-30 03:06:50,1096000,1
APP1001392,Flipkart,Software Developer,B.Tech,Lucknow,4,4,LinkedIn,2024-10-22 17:51:00,2025-01-04 18:39:16,1139000,1
APP1001115,Zomato,Software Developer,MCA,Hyderabad,5,5,Indeed,2024-04-06 07:30:40,2024-05-12 10:30:17,1336000,1
APP1000452,Swiggy,Software Developer,B.Tech,Delhi NCR,4,4,LinkedIn,2024-02-02 20:28:24,2024-03-09 18:44:04,1110000,1
APP1000118,Tech Mahindra,Software Developer,B.Tech,Lucknow,6,2,Employee Referral,2024-03-13 02:12:45,2024-04-05 09:29:44,1188000,0
APP1000104,TCS,Software Developer,M.Tech,Jaipur,8,2,Indeed,2024-01-30 21:02:51,2024-02-03 23:47:25,1365000,0
APP1001369,Capgemini,Business Analyst,MBA,Pune,6,6,LinkedIn,2024-02-16 17:07:28,2024-03-21 02:58:13,1294000,1
APP1001071,Ola,Data Scientist,M.Tech,Hyderabad,5,5,LinkedIn,2024-05-17 08:59:49,2024-06-14 13:20:23,1522000,1
APP1000428,TCS,Software Developer,M.Tech,Delhi NCR,6,6,Employee Referral,2025-08-02 12:50:57,2025-08-11 19:38:02,1395000,1
APP1000514,Cognizant,Web Developer,BCA,Chandigarh,4,5,LinkedIn,2025-07-28 07:22:29,2025-09-10 11:59:26,1069000,1
APP1001382,Wipro,Software Developer,B.Tech,Bangalore,3,2,Naukri,2025-07-04 04:19:47,2025-09-05 20:37:15,1084000,0
APP1001473,Wipro,Backend Engineer,B.Tech,Hyderabad,4,6,LinkedIn,2024-01-17 09:59:52,2024-01-18 05:43:45,1208000,1
APP1000727,HealthTechY,Backend Engineer,B.Tech,Hyderabad,5,5,Naukri,2025-07-05 11:42:18,2025-08-20 19:07:47,1068000,1
APP1000681,Paytm,Software Developer,B.Tech,Chennai,5,3,Naukri,2024-09-30 08:05:32,2024-10-23 06:34:53,1126000,0
APP1000208,Deloitte,Financial Analyst,MBA,Chennai,4,5,Naukri,2025-06-26 10:37:49,2025-08-16 13:29:22,1195000,1
APP1000564,Zomato,Software Developer,M.Tech,Jaipur,4,5,Employee Referral,2025-02-20 21:47:35,2025-04-07 13:04:10,1323000,1
APP1000690,Amazon,Software Developer,B.Tech,Mumbai,2,3,Company Website,2024-10-23 03:15:51,2024-12-14 09:40:53,1343000,0
APP1000856,TCS,Software Developer,M.Tech,Kolkata,7,2,LinkedIn,2024-08-11 14:50:16,2024-08-30 08:23:12,1404000,0
APP1000962,Byju's,Software Developer,B.Tech,Hyderabad,3,3,Company Website,2025-08-09 23:36:08,2025-09-10 11:59:26,872000,0
APP1001180,Swiggy,Software Developer,B.Tech,Hyderabad,5,3,Naukri,2024-01-18 11:21:22,2024-04-08 00:52:08,1102000,0
APP1000474,StartUpX,Frontend Developer,B.Tech,Kolkata,6,6,LinkedIn,2025-05-01 16:33:55,2025-06-12 02:48:56,1099000,1
APP1000687,HealthTechY,Data Scientist,M.Tech,Lucknow,3,5,Job Fair,2024-04-05 10:14:13,2024-06-22 20:24:45,1195000,1
APP1000604,Amazon,Backend Engineer,B.Tech,Delhi NCR,4,2,Indeed,2025-05-07 16:51:07,2025-05-19 09:09:40,1417000,0
APP1001288,Tech Mahindra,Software Developer,M.Tech,Ahmedabad,2,2,Naukri,2024-12-08 10:23:07,2024-12-20 17:39:31,1114000,0
APP1000683,Adobe,Software Developer,B.Tech,Chandigarh,6,5,Employee Referral,2025-07-13 09:24:45,2025-09-10 11:59:26,1475000,1
APP1000392,Capgemini,Data Analyst,BCA,Bangalore,6,6,LinkedIn,2025-04-20 06:00:18,2025-04-24 18:01:41,1026000,1
APP1000247,Paytm,Backend Engineer,MCA,Bangalore,5,6,Employee Referral,2025-03-21 14:25:47,2025-06-03 00:27:48,1362000,1
APP1000761,StartUpX,Backend Engineer,M.Tech,Hyderabad,3,5,Employee Referral,2025-03-17 15:41:06,2025-04-22 20:14:27,1108000,1
APP1001037,HCL,Data Analyst,BCA,Chandigarh,3,6,LinkedIn,2024-04-23 11:34:47,2024-07-01 08:20:49,893000,0
APP1000202,Flipkart,Software Developer,B.Tech,Jaipur,5,3,Company Website,2024-06-06 01:35:23,2024-08-21 10:26:36,1172000,0
APP1001215,Capgemini,Software Developer,B.Tech,Pune,3,2,Naukri,2024-12-29 01:37:55,2025-01-20 12:20:07,1059000,0
APP1000325,Adobe,Frontend Developer,MCA,Chandigarh,6,3,Employee Referral,2024-05-25 13:44:09,2024-06-17 19:11:49,1599000,0
APP1001222,Cognizant,Software Developer,B.Tech,Ahmedabad,6,6,Employee Referral,2024-04-26 09:37:28,2024-07-17 03:10:29,1259000,1
APP1001439,Adobe,Software Developer,MCA,Ahmedabad,8,5,LinkedIn,2024-04-23 00:17:42,2024-06-20 01:43:58,1746000,1
APP1000846,Microsoft,Software Developer,B.Tech,Chandigarh,3,2,Employee Referral,2024-07-10 15:06:52,2024-08-02 20:53:19,1368000,0
APP1000991,Tech Mahindra,Software Developer,B.Tech,Ahmedabad,5,4,Employee Referral,2025-03-26 17:50:24,2025-06-14 16:16:47,1179000,1
APP1001343,Reliance Jio,Sales Executive,B.Com,Kolkata,5,2,Naukri,2024-07-21 23:45:32,2024-08-03 06:56:15,875000,0
APP1000020,Infosys,Data Analyst,BCA,Delhi NCR,7,6,LinkedIn,2025-03-08 22:57:49,2025-05-11 19:17:22,1059000,1
APP1000269,Accenture,Software Developer,M.Tech,Chandigarh,6,2,Naukri,2025-02-09 03:37:56,2025-02-21 18:55:00,1295000,0
APP1001103,Cognizant,Software Developer,B.Tech,Chennai,6,4,Indeed,2024-10-11 16:08:01,2024-12-29 18:13:39,1187000,1
APP1001040,Amazon,Software Developer,B.Tech,Lucknow,10,3,Naukri,2025-01-31 05:58:01,2025-02-25 03:26:41,1625000,0
APP1000034,Zomato,Sales Executive,MBA,Hyderabad,4,6,Indeed,2024-05-31 07:01:08,2024-07-20 06:32:41,1137000,1
APP1000633,HealthTechY,Data Scientist,M.Tech,Bangalore,2,3,Company Website,2024-06-13 02:01:58,2024-06-16 14:03:21,1202000,1
APP1000084,Deloitte,Chartered Accountant,Chartered Accountant,Ahmedabad,8,6,LinkedIn,2024-07-09 09:08:10,2024-08-24 15:20:45,1615000,0
APP1000508,Accenture,Software Developer,B.Tech,Jaipur,6,3,Naukri,2024-01-20 02:57:10,2024-02-06 05:30:47,1151000,0
APP1000502,Reliance Jio,Backend Engineer,MCA,Ahmedabad,2,5,Naukri,2025-03-08 08:17:27,2025-05-22 20:04:34,1218000,1
APP1000639,Ola,Backend Engineer,B.Tech,Delhi NCR,5,3,Company Website,2025-01-01 10:41:17,2025-02-15 01:40:39,1198000,0
APP1000367,Google,ML Engineer,M.Tech,Chennai,8,2,Naukri,2024-04-13 17:49:34,2024-06-28 12:39:19,1892000,0
APP1000980,Adobe,Frontend Developer,BCA,Ahmedabad,4,3,Employee Referral,2025-06-10 18:34:41,2025-08-13 14:43:49,1334000,0
APP1000466,StartUpX,Backend Engineer,M.Tech,Chandigarh,2,6,LinkedIn,2024-01-16 04:49:34,2024-01-29 13:14:20,1104000,1
APP1000969,Deloitte,Chartered Accountant,Chartered Accountant,Chandigarh,3,5,Company Website,2024-02-04 08:13:06,2024-03-15 00:57:10,1353000,1
APP1000236,Microsoft,Backend Engineer,M.Tech,Hyderabad,5,2,Company Website,2024-03-14 22:07:12,2024-06-09 04:09:16,1610000,0
APP1000218,HealthTechY,Data Scientist,PhD,Jaipur,8,2,Indeed,2024-12-07 02:11:46,2025-02-12 14:30:17,1566000,1
APP1001355,Zomato,Backend Engineer,B.Tech,Delhi NCR,8,6,Indeed,2025-08-29 23:54:13,2025-09-10 11:59:26,1331000,1
APP1000326,Infosys,Software Developer,M.Tech,Delhi NCR,4,2,Naukri,2024-07-31 01:13:58,2024-08-03 00:43:13,1235000,0
APP1000412,Microsoft,Data Scientist,M.Tech,Bangalore,2,6,Indeed,2024-07-06 14:19:42,2024-08-10 09:42:14,1676000,0
APP1001102,Ola,Backend Engineer,M.Tech,Pune,4,6,LinkedIn,2025-04-12 21:43:21,2025-05-24 23:40:03,1307000,1
APP1001361,Paytm,Software Developer,MCA,Ahmedabad,6,5,Naukri,2024-12-18 07:16:28,2025-01-20 02:49:51,1339000,1
APP1001498,Google,Software Developer,M.Tech,Lucknow,6,6,Naukri,2024-12-20 02:09:49,2025-02-23 22:00:15,1722000,1
APP1001262,Adobe,Software Developer,B.Tech,Mumbai,8,6,Employee Referral,2024-12-15 16:19:11,2025-03-04 19:38:48,1609000,1
APP1000837,Wipro,Software Developer,B.Tech,Kolkata,3,2,Company Website,2024-12-09 02:16:29,2025-01-02 11:22:12,1092000,0
APP1001137,Byju's,Sales Executive,MBA,Chandigarh,5,4,Employee Referral,2024-11-29 14:59:07,2025-01-26 10:25:50,1009000,1
APP1001414,Infosys,Data Analyst,B.Tech,Pune,6,2,Employee Referral,2024-06-05 21:32:25,2024-08-03 02:08:45,1068000,0
APP1000870,Capgemini,Business Analyst,MBA,Lucknow,4,6,Naukri,2024-08-30 04:11:12,2024-11-10 09:11:28,1236000,1
APP1000191,TCS,Software Developer,B.Tech,Pune,0,5,LinkedIn,2024-02-14 14:30:40,2024-05-03 19:21:46,975000,0
APP1001316,Microsoft,Backend Engineer,B.Tech,Hyderabad,7,2,Company Website,2024-04-11 04:08:47,2024-05-24 07:35:58,1500000,0
APP1000347,HCL,Software Developer,B.Tech,Delhi NCR,2,3,Naukri,2024-06-19 19:00:57,2024-08-14 03:29:14,978000,0
APP1001156,Infosys,Software Developer,MCA,Kolkata,0,6,Naukri,2024-06-30 02:30:44,2024-08-30 11:13:34,1101000,1
APP1000017,Amazon,Backend Engineer,B.Tech,Chennai,4,4,Employee Referral,2025-03-05 17:43:34,2025-03-17 04:14:40,1487000,0
APP1000607,Accenture,Data Analyst,MCA,Lucknow,7,5,LinkedIn,2024-12-29 23:13:20,2025-02-10 08:38:18,1217000,1
APP1000998,Ola,Backend Engineer,M.Tech,Kolkata,10,3,LinkedIn,2024-06-27 21:08:27,2024-07-07 20:29:54,1487000,0
APP1000283,Microsoft,Backend Engineer,B.Tech,Chandigarh,1,3,Indeed,2024-11-19 20:11:08,2024-11-26 11:37:13,1309000,0
APP1000420,Deloitte,Financial Analyst,MBA,Delhi NCR,0,5,Naukri,2025-07-09 17:15:35,2025-09-10 11:59:26,1051000,0
APP1000368,TCS,Data Analyst,B.Tech,Lucknow,2,6,Company Website,2025-04-03 07:29:50,2025-06-04 05:44:46,962000,0
APP1000312,HCL,Software Developer,B.Tech,Delhi NCR,5,6,LinkedIn,2024-10-11 09:19:18,2024-10-24 01:21:10,1159000,1
APP1000948,Accenture,Software Developer,MCA,Kolkata,3,6,Company Website,2025-02-23 05:22:32,2025-04-21 20:30:57,1219000,1
APP1001478,Wipro,Software Developer,M.Tech,Mumbai,3,4,Employee Referral,2025-01-24 00:49:27,2025-02-01 18:19:31,1228000,1
APP1000248,StartUpX,Frontend Developer,BCA,Ahmedabad,6,2,LinkedIn,2024-11-05 18:42:43,2024-11-11 02:17:12,1000000,1
APP1001470,Flipkart,Backend Engineer,B.Tech,Mumbai,7,2,LinkedIn,2025-06-07 22:19:43,2025-09-02 04:50:20,1253000,0
APP1001089,Accenture,Business Analyst,B.Tech,Ahmedabad,4,2,Employee Referral,2024-06-09 07:00:35,2024-09-04 07:34:18,1001000,0
APP1000678,Paytm,Backend Engineer,M.Tech,Lucknow,10,3,Company Website,2024-12-09 16:07:14,2025-01-15 06:18:48,1524000,0
APP1000117,HCL,Data Analyst,B.Tech,Chennai,6,6,LinkedIn,2024-04-30 02:09:44,2024-05-25 02:36:19,1103000,1
APP1000272,TCS,Software Developer,B.Tech,Bangalore,0,3,Employee Referral,2025-02-21 18:28:51,2025-02-25 09:30:05,950000,0
APP1001006,Accenture,Software Developer,B.Tech,Delhi NCR,4,4,Job Fair,2024-02-03 05:41:41,2024-02-05 03:50:36,1139000,1
APP1001188,Wipro,Software Developer,B.Tech,Chandigarh,7,2,LinkedIn,2024-07-11 07:03:41,2024-09-25 05:26:11,1167000,0
APP1001467,StartUpX,Software Developer,MCA,Chennai,10,4,Employee Referral,2024-03-13 08:00:16,2024-04-27 23:06:42,1300000,1
APP1000186,Capgemini,Software Developer,B.Tech,Pune,3,5,LinkedIn,2024-03-04 16:36:04,2024-03-05 11:23:07,1068000,0
APP1000525,Zomato,Sales Executive,MBA,Kolkata,7,4,Employee Referral,2024-01-17 06:17:03,2024-02-07 21:55:05,1143000,1
APP1001365,Byju's,Sales Executive,B.Com,Mumbai,4,6,Employee Referral,2024-12-21 07:28:34,2025-01-31 14:28:36,702000,1
APP1000549,Accenture,Software Developer,B.Tech,Mumbai,4,6,Naukri,2024-05-15 21:04:12,2024-07-31 23:07:06,1134000,1
APP1001475,TCS,Web Developer,B.Tech,Jaipur,6,5,Naukri,2024-02-20 23:43:49,2024-05-03 02:03:34,1158000,1
APP1001235,Amazon,Software Developer,B.Tech,Chandigarh,7,5,Employee Referral,2025-03-30 09:18:48,2025-04-17 10:40:15,1509000,1
APP1001285,Microsoft,Data Scientist,M.Tech,Lucknow,8,6,Job Fair,2024-11-06 08:06:20,2025-01-03 23:12:38,1899000,1
APP1001091,Reliance Jio,Software Developer,MCA,Lucknow,4,4,Naukri,2024-02-14 22:19:06,2024-02-20 06:34:26,1230000,1
APP1000973,HCL,Software Developer,B.Tech,Lucknow,8,3,Naukri,2025-05-31 23:50:16,2025-08-04 20:54:13,1300000,0
APP1001057,HCL,Backend Engineer,B.Tech,Lucknow,4,3,Naukri,2024-08-29 15:33:57,2024-09-05 14:59:04,1087000,0
APP1000720,TCS,Software Developer,B.Tech,Delhi NCR,7,6,LinkedIn,2025-08-26 15:06:27,2025-09-10 11:59:26,1225000,1
APP1001077,Adobe,Frontend Developer,MCA,Ahmedabad,4,3,Employee Referral,2025-04-27 09:07:20,2025-05-28 00:37:38,1514000,0
APP1000887,Adobe,Frontend Developer,BCA,Hyderabad,2,5,Company Website,2025-07-08 05:03:06,2025-09-10 11:59:26,1324000,0
APP1001127,Adobe,Software Developer,B.Tech,Chandigarh,6,2,Naukri,2025-08-04 14:53:34,2025-09-10 11:59:26,1459000,0
APP1001455,Adobe,Software Developer,B.Tech,Ahmedabad,3,6,LinkedIn,2025-06-12 11:40:11,2025-07-06 16:38:28,1458000,0
APP1000086,Capgemini,Software Developer,B.Tech,Mumbai,9,4,Company Website,2024-12-18 06:43:26,2025-03-16 08:36:45,1363000,1
APP1000699,Ola,Backend Engineer,MCA,Chennai,6,2,Indeed,2024-06-11 01:35:28,2024-08-22 22:24:16,1324000,0
APP1000230,Ola,Software Developer,B.Tech,Bangalore,4,3,LinkedIn,2025-05-02 20:24:35,2025-07-15 04:31:38,1066000,0
APP1000792,Infosys,Software Developer,B.Tech,Delhi NCR,5,5,LinkedIn,2025-02-24 20:42:29,2025-03-10 14:01:57,1210000,1
APP1000055,StartUpX,Frontend Developer,B.Tech,Mumbai,4,2,Job Fair,2025-07-20 22:26:34,2025-09-10 11:59:26,879000,1
APP1001481,Capgemini,Software Developer,B.Tech,Delhi NCR,5,2,Employee Referral,2025-08-05 20:26:05,2025-08-16 09:52:36,1159000,0
APP1000529,Accenture,Data Analyst,MCA,Jaipur,4,2,Company Website,2024-09-02 19:35:38,2024-09-29 16:31:48,1057000,0
APP1001429,Accenture,Software Developer,B.Tech,Chennai,3,2,Employee Referral,2025-06-04 08:08:26,2025-07-22 04:53:49,1033000,0
APP1001483,Microsoft,Backend Engineer,B.Tech,Chennai,3,3,LinkedIn,2024-05-25 06:57:22,2024-07-06 19:49:44,1379000,0
APP1000716,StartUpX,Backend Engineer,MCA,Mumbai,3,2,Company Website,2024-05-12 15:09:18,2024-06-25 17:59:35,1004000,1
APP1000721,Zomato,Backend Engineer,M.Tech,Delhi NCR,4,4,Job Fair,2024-03-16 06:02:32,2024-05-20 17:14:24,1305000,1
APP1000960,Tech Mahindra,Software Developer,M.Tech,Lucknow,6,6,LinkedIn,2025-05-29 03:52:56,2025-07-24 21:27:23,1408000,1
APP1001201,Accenture,Software Developer,M.Tech,Delhi NCR,6,5,Company Website,2024-01-24 11:34:24,2024-03-31 22:26:59,1321000,1
APP1000018,Cognizant,Software Developer,MCA,Jaipur,6,6,LinkedIn,2024-05-03 21:03:05,2024-05-22 11:38:24,1317000,1
APP1000626,Reliance Jio,Backend Engineer,MCA,Kolkata,4,6,Indeed,2024-05-06 22:35:09,2024-05-29 00:06:59,1300000,1
APP1001194,StartUpX,Software Developer,B.Tech,Jaipur,6,5,Company Website,2025-03-01 12:35:19,2025-04-18 09:32:28,1070000,1
APP1000500,Flipkart,Software Developer,B.Tech,Mumbai,5,2,LinkedIn,2025-04-05 01:30:39,2025-05-24 06:58:20,1157000,0
APP1000504,Microsoft,Backend Engineer,M.Tech,Bangalore,3,3,Indeed,2025-04-22 15:31:11,2025-05-19 10:06:47,1540000,0
APP1001397,Deloitte,Financial Analyst,M.Com,Pune,4,4,Indeed,2025-03-08 20:29:54,2025-05-26 23:47:58,1195000,1
APP1000783,Swiggy,Backend Engineer,MCA,Mumbai,2,2,Naukri,2024-09-22 23:58:00,2024-12-01 06:01:49,1164000,0
APP1001398,HCL,Software Developer,B.Tech,Kolkata,5,2,LinkedIn,2024-08-27 03:43:07,2024-08-27 19:04:06,1104000,1
APP1000095,Byju's,Software Developer,B.Tech,Chennai,5,5,Company Website,2024-09-08 12:47:15,2024-10-22 16:11:16,1055000,1
APP1000937,Flipkart,Backend Engineer,M.Tech,Pune,0,6,Company Website,2025-07-22 17:34:54,2025-07-25 19:03:22,1131000,0
APP1001157,Swiggy,Backend Engineer,B.Tech,Pune,1,3,Naukri,2024-07-10 21:56:50,2024-09-24 17:44:13,1040000,0
APP1001446,Capgemini,Business Analyst,MBA,Lucknow,6,6,Employee Referral,2025-04-11 19:08:15,2025-04-11 23:43:03,1345000,1
APP1001043,TCS,Software Developer,B.Tech,Hyderabad,6,5,Employee Referral,2025-07-26 15:46:08,2025-08-01 00:56:16,1172000,1
APP1000806,Accenture,Software Developer,M.Tech,Chennai,8,2,LinkedIn,2025-07-07 00:32:14,2025-09-10 11:59:26,1444000,0
APP1000085,TCS,Data Analyst,BCA,Ahmedabad,6,4,LinkedIn,2024-11-24 20:07:20,2024-12-24 10:00:11,999000,1
APP1001242,Accenture,Software Developer,B.Tech,Chennai,8,2,Naukri,2024-02-08 14:15:27,2024-03-27 16:49:27,1223000,0
APP1000799,Zomato,Backend Engineer,M.Tech,Bangalore,3,5,Company Website,2025-08-18 03:56:05,2025-09-10 11:59:26,1233000,1
APP1001109,Deloitte,Business Analyst,MBA,Chandigarh,9,6,Job Fair,2024-11-29 22:24:18,2025-01-04 16:42:14,1449000,1
APP1000878,Paytm,Backend Engineer,B.Tech,Chennai,6,3,Indeed,2025-03-18 21:52:17,2025-05-15 00:45:43,1222000,0
APP1000048,Cognizant,Software Developer,MCA,Bangalore,6,3,Indeed,2024-06-18 14:34:15,2024-09-01 02:12:10,1337000,0
APP1000758,Swiggy,Backend Engineer,B.Tech,Kolkata,6,5,Naukri,2024-12-07 13:29:51,2025-01-03 07:58:17,1219000,1
APP1000329,Cognizant,Data Analyst,BCA,Hyderabad,6,5,Employee Referral,2024-08-21 21:40:38,2024-10-02 16:38:21,1054000,1
APP1001247,Byju's,Sales Executive,B.Com,Chandigarh,3,3,Company Website,2024-10-15 16:48:26,2024-10-16 06:21:10,622000,1
APP1000172,StartUpX,Software Developer,MCA,Delhi NCR,5,4,Company Website,2025-09-07 05:12:35,2025-09-10 11:59:26,1100000,1
APP1001278,Zomato,Backend Engineer,B.Tech,Mumbai,8,2,Indeed,2025-03-03 08:12:52,2025-04-03 11:53:13,1307000,0
APP1001434,Paytm,Software Developer,M.Tech,Chandigarh,5,4,Company Website,2025-03-28 00:56:57,2025-06-03 15:43:08,1296000,0
APP1000588,Ola,Backend Engineer,B.Tech,Chennai,7,4,Employee Referral,2024-02-01 10:26:12,2024-03-24 19:39:44,1222000,1
APP1001154,Adobe,Frontend Developer,MCA,Jaipur,4,3,LinkedIn,2024-06-21 12:27:25,2024-07-25 04:08:49,1483000,1
APP1000787,Accenture,Software Developer,B.Tech,Jaipur,7,5,Naukri,2024-06-12 03:58:19,2024-07-25 13:02:21,1273000,1
APP1000600,Adobe,Frontend Developer,B.Tech,Delhi NCR,3,6,Job Fair,2025-05-28 10:17:48,2025-06-14 17:53:36,1414000,0
APP1000830,Flipkart,Backend Engineer,B.Tech,Chandigarh,4,6,Naukri,2024-10-15 04:09:13,2024-11-18 02:22:39,1126000,1
APP1000748,StartUpX,Frontend Developer,B.Tech,Ahmedabad,2,5,Indeed,2024-10-18 09:08:55,2024-11-27 07:07:51,917000,1
APP1001208,Paytm,Backend Engineer,M.Tech,Jaipur,10,4,LinkedIn,2024-11-12 06:44:57,2024-12-12 18:00:52,1488000,1
APP1001326,StartUpX,Backend Engineer,MCA,Chennai,4,5,Indeed,2024-04-16 17:19:54,2024-06-13 03:01:53,1171000,1
APP1001096,Adobe,Frontend Developer,B.Tech,Delhi NCR,0,5,Job Fair,2024-05-07 14:57:34,2024-07-14 04:38:04,1212000,0
APP1000560,Ola,Software Developer,B.Tech,Mumbai,4,2,Company Website,2025-02-15 05:33:11,2025-05-16 00:23:42,1084000,0
APP1000094,HealthTechY,Backend Engineer,B.Tech,Lucknow,6,4,Employee Referral,2024-05-25 07:24:00,2024-07-31 15:49:04,1054000,1
APP1000201,Infosys,Software Developer,M.Tech,Pune,6,6,Company Website,2025-07-28 07:50:53,2025-08-18 22:17:21,1352000,1
APP1000685,Byju's,Sales Executive,MBA,Chennai,6,4,Naukri,2024-02-18 01:33:31,2024-02-25 13:23:54,953000,1
APP1001391,Amazon,Data Scientist,PhD,Lucknow,7,2,Naukri,2025-03-29 10:26:36,2025-06-25 03:14:55,1913000,0
APP1000922,Infosys,Data Analyst,BCA,Pune,3,4,Naukri,2025-02-05 00:59:41,2025-04-09 22:30:21,875000,0
APP1000795,HealthTechY,Data Scientist,M.Tech,Delhi NCR,6,5,LinkedIn,2025-02-12 08:17:57,2025-03-07 15:20:14,1336000,1
APP1001312,HCL,Backend Engineer,B.Tech,Pune,7,4,Company Website,2024-01-05 13:50:54,2024-01-12 22:18:55,1306000,1
